Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 13 Apr 2022 09:14:27 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2014-0239-MYS,2014,0239,,Technological,Technological,Transport accident,Water,,,Malaysia,MYS,South-Eastern Asia,Asia,,,,,,No,No,,,,,,,,2014,7,15,2014,7,15,20,,,,,,,,,,,87.36629784,,,,
2014-0255-MYS,2014,0255,,Technological,Technological,Transport accident,Water,,,Malaysia,MYS,South-Eastern Asia,Asia,Johor state,,,,,No,No,,,,,,,,2014,7,25,2014,7,25,11,,,,,,,,,,,87.36629784,,,,
2014-9429-MYS,2014,9429,,Natural,Climatological,Drought,Drought,,,Malaysia,MYS,South-Eastern Asia,Asia,"Kedah, Perak, Perlis, Pulau Pinang, Selangor provinces",,,,,,,,,Km2,,,,,2014,3,,2014,3,,,,2200000,,2200000,,,,,,,87.36629784,1,1892;1898;1899;1900;1903,,"Kedah, Perak, Perlis, Pulau Pinang, Selangor (Adm1)."
2014-0250-PHL,2014,0250,,Natural,Hydrological,Flood,Riverine flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Maguindanao, Shariff Kabunsuan districts (ARMM province)",Heavy rain,,,,,,,15356,Km2,,,,,2014,6,13,2014,7,3,,,99185,,99185,,,,,,,87.36629784,2,,67174;67175,"Maguindanao, Shariff Kabunsuan (Adm2)."
2014-0358-PHL,2014,0358,,Technological,Technological,Transport accident,Water,,Ferry Maharlika II,Philippines (the),PHL,South-Eastern Asia,Asia,Near Leyte Isl.,,,,,No,No,,,,,,,,2014,9,13,2014,9,13,70,,14,,14,,,,,,,87.36629784,,,,
2014-0567-PHL,2014,0567,,Technological,Technological,Miscellaneous accident,Explosion,,Fireworks,Philippines (the),PHL,South-Eastern Asia,Asia,,,,,,No,No,,,,,,,,2014,1,1,2014,1,1,2,599,,,599,,,,,,,87.36629784,,,,
2014-0331-PHL,2014,0331,,Natural,Geophysical,Volcanic activity,,,Mt. Mayon,Philippines (the),PHL,South-Eastern Asia,Asia,"Tabaco, Ligao, Legazpi city, Malilipot, Daraga, Camalig, Guinobatan, Sto. Domingo areas (Albay district, Region V (Bicol region) province)",,,,Yes,,Yes,,,,13.257,123.685,,,2014,9,16,2014,12,3,,,60545,,60545,,,,,,,87.36629784,2,,24240,Albay (Adm2).
2014-0159-THA,2014,0159,,Natural,Geophysical,Earthquake,Ground movement,,,Thailand,THA,South-Eastern Asia,Asia,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",,,,,,,,6,Richter,19.6557,99.6696,18:08,,2014,5,5,2014,5,5,1,23,17500,,17523,,,15000,17169,62000,70966,87.36629784,1,2859;2860;2868;2869;2872;2881;2891;2897,,"Chiang Mai, Chiang Rai, Lampang, Lamphun, Mae Hong Son, Nan, Phayao, Phrae (Adm1)."
2014-0471-THA,2014,0471,,Natural,Hydrological,Flood,Flash flood,,,Thailand,THA,South-Eastern Asia,Asia,Trang province,Torrential rains,,,,,,,31653,Km2,,,,,2014,11,7,2014,11,16,,,12000,,12000,,,,,,,87.36629784,1,2920,,Trang (Adm1).
2014-0345-THA,2014,0345,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,"Sukhothai, Phra Nakhon Si Ayudhya provinces",Monsoonal rain,,,,,,,334449,Km2,,,,,2014,9,1,2014,9,8,10,,73260,,73260,,,,,10000,11446,87.36629784,1,2896;2914,,"Phra Nakhon Si Ayudhya, Sukhothai (Adm1)."
2014-0493-THA,2014,0493,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,"Nakhon Si Thammarat, Phatthalung, Narathiwat provinces",Heavy rains,,,,,,,,Km2,,,,,2014,12,,2014,12,,4,,27140,,27140,,,,,,,87.36629784,1,2880;2882;2890,,"Nakhon Si Thammarat, Narathiwat, Phatthalung (Adm1)."
2014-0522-THA,2014,0522,,Natural,Hydrological,Flood,Riverine flood,,,Thailand,THA,South-Eastern Asia,Asia,"Krabi, Nakhon Si Thammarat, Narathiwat, Pattani, Phangnga, Phatthalung, Phuket, Satun, Songkhla, Surat Thani, Trang, Yala provinces",,,,,,,,,Km2,,,,,2014,12,13,2014,12,31,15,8,18880,,18888,,,,,,,87.36629784,1,2867;2880;2882;2887;2889;2890;2898;2910;2913;2916;2920;2925,,"Krabi, Nakhon Si Thammarat, Narathiwat, Pattani, Phangnga, Phatthalung, Phuket, Satun, Songkhla, Surat Thani, Trang, Yala (Adm1)."
2014-0089-THA,2014,0089,,Natural,Meteorological,Extreme temperature,Cold wave,,,Thailand,THA,South-Eastern Asia,Asia,"Loei, Tak, Nan, Chiang Mai, Nakhon Phanom, Nong Bua Lamphu provinces",,,,,,Yes,,2,°C,,,,,2014,1,,2014,1,,63,,1000000,,1000000,,,,,,,87.36629784,1,2859;2870;2877;2881;2883;2918,,"Chiang Mai, Loei, Nakhon Phanom, Nan, Nong Bua Lamphu, Tak (Adm1)."
2014-0079-THA,2014,0079,,Technological,Technological,Transport accident,Road,,,Thailand,THA,South-Eastern Asia,Asia,Prachinburi province,,,,,No,No,,,,,,,,2014,2,28,2014,2,28,15,13,,,13,,,,,,,87.36629784,,,,
2014-0098-THA,2014,0098,,Technological,Technological,Transport accident,Road,,,Thailand,THA,South-Eastern Asia,Asia,Tak province,,,,,No,No,,,,,,,,2014,3,24,2014,3,24,30,20,,,20,,,,,,,87.36629784,,,,
2014-0149-THA,2014,0149,,Technological,Technological,Transport accident,Road,,,Thailand,THA,South-Eastern Asia,Asia,Tak province,,,,,No,No,,,,,,,,2014,3,25,2014,3,25,30,20,,,20,,,,,,,87.36629784,,,,
2014-0075-THA,2014,0075,,Technological,Technological,Industrial accident,Collapse,,Construction plant of an hospital,Thailand,THA,South-Eastern Asia,Asia,Bangkok,,,,,No,No,,,m3,,,,,2014,2,25,2014,2,25,10,17,,,17,,,,,,,87.36629784,,,,
2014-9428-THA,2014,9428,,Natural,Climatological,Drought,Drought,,,Thailand,THA,South-Eastern Asia,Asia,"Ang Thong, Bangkok, Buriram, Chachoengsao, Chainat, Chaiyaphum, Chanthaburi, Chiang Mai, Chiang Rai, Chonburi, Chumphon, Kalasin, Kampaeng Phet, Kanchanaburi, Khon Kaen, Krabi, Lampang, Lamphun, Loei, Lopburi, Mae Hong Son, Maha Sarakham, Mukdahan, Nakhon Nayok, Nakhon Pathom, Nakhon Phanom, Nakhon Ratchasima, Nakhon Sawan, Nakhon Si Thammarat, Nan Narathiwat, Nong Khai, Nonthaburi, Pathum Thani, Pattani, Phangnga, Phatthalung, Phayao, Phetchabun, Phetchaburi, Phichit, Phitsanulok, Phra Nakhon Si Ayudhya, Phrae, Phuket, Prachuap Khilikhan, Ranong, Ratchaburi, Rayong, Roi Et, Sakon Nakhon, Samut Prakarn, Samut Sakhon, Samut Songkham, Saraburi, Satun, Si Saket, Singburi, Songkhla, Sukhothai, Suphanburi, Surat Thani, Surin, Tak, Trad, Trang, Uthai Thani, Uttaradit, Yala, Yasothon, Amnat Charoen, Nong Bua Lamphu, Phachinburi, Sa Kaeo, Ubon Ratchathani, Udon Thani provinces",Dry conditions,,,,,Yes,,,Km2,,,,,2014,3,,2014,3,,,,,,,,,,,,,87.36629784,1,2851;2852;2853;2854;2855;2856;2857;2858;2859;2860;2861;2862;2863;2864;2865;2866;2867;2868;2869;2870;2871;2872;2873;2874;2875;2876;2877;2878;2879;2880;2881;2882;2883;2884;2885;2886;2887;2888;2889;2890;2891;2892;2893;2894;2895;2896;2897;2898;2899;2900;2901;2902;2903;2904;2905;2906;2907;2908;2909;2910;2911;2912;2913;2914;2915;2916;2917;2918;2919;2920;2921;2923;2924;2925;2926,,"Amnat Charoen, Ang Thong, Bangkok, Buriram, Chachoengsao, Chainat, Chaiyaphum, Chanthaburi, Chiang Mai, Chiang Rai, Chonburi, Chumphon, Kalasin, Kampaeng Phet, Kanchanaburi, Khon Kaen, Krabi, Lampang, Lamphun, Loei, Lopburi, Mae Hong Son, Maha Sarakham, Mukdahan, Nakhon Nayok, Nakhon Pathom, Nakhon Phanom, Nakhon Ratchasima, Nakhon Sawan, Nakhon Si Thammarat, Nan, Narathiwat, Nong Bua Lamphu, Nong Khai, Nonthaburi, Pathum Thani, Pattani, Phachinburi, Phangnga, Phatthalung, Phayao, Phetchabun, Phetchaburi, Phichit, Phitsanulok, Phra Nakhon Si Ayudhya, Phrae, Phuket, Prachuap Khilikhan, Ranong, Ratchaburi, Rayong, Roi Et, Sa Kaeo, Sakon Nakhon, Samut Prakarn, Samut Sakhon, Samut Songkham, Saraburi, Satun, Si Saket, Singburi, Songkhla, Sukhothai, Suphanburi, Surat Thani, Surin, Tak, Trad, Trang, Ubon Ratchathani, Uthai Thani, Uttaradit, Yala, Yasothon (Adm1)."
2015-0017-PHL,2015,0017,,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Amang' (Mekkhala),Philippines (the),PHL,South-Eastern Asia,Asia,"Albay, Camarines Norte, Catanduanes, Sorsogon districts (Region V (Bicol region) province), Cebu district (Region VII (Central Visayas) province), Eastern Samar, Samar districts (Region VIII (Eastern Visayas) province)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2015,1,19,2015,1,19,2,,21687,,21687,,,,,1000,1143,87.46993221,2,,24240;24241;24243;24245;24253;24257;24261,"Albay, Camarines Norte, Catanduanes, Cebu, Eastern Samar, Samar, Sorsogon (Adm2)."
2015-0371-PHL,2015,0371,,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Goni (Ineng),Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Region II (Cagayan Valley), Cordillera Administrative region (CAR) provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,252,Kph,,,,,2015,8,22,2015,8,22,40,24,318359,,318383,,,,,30299,34639,87.46993221,1;2,2354;2357,24211;24212,"Cordillera Administrative region (CAR), Region II (Cagayan Valley) (Adm1). Ilocos Norte, Ilocos Sur (Adm2)."
2015-0462-PHL,2015,0462,TC-2015-000143,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Koppu (Lando),Philippines (the),PHL,South-Eastern Asia,Asia,"Camarines Norte, Catanduanes districts (Region V (Bicol region) province), Cordillera Administrative region (CAR), National Capital region (NCR) province, Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon) provinces",,Flood,"Slide (land, mud, snow, rock)",,,Yes,,210,Kph,16.691,121.24,,,2015,10,14,2015,10,20,51,83,2898507,,2898590,,,,,210985,241209,87.46993221,1;2,2354;2355;2356;2357;67165;67166,24241;24243,"Cordillera Administrative region (CAR), National Capital region (NCR), Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon) (Adm1). Camarines Norte, Catanduanes (Adm2)."
2015-0543-PHL,2015,0543,TC-2015-000168,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Melor (Nona),Philippines (the),PHL,South-Eastern Asia,Asia,"Nueva Vizcaya district (Region II (Cagayan Valley) province), Quezon, Batangas districts (Region IV-A (Calabarzon) province), Marinduque, Mindoro Oriental, Mindoro Occidental, Romblon districts (Region IV (Southern Tagalog) province), Catanduanes, Albay, Masbate, Sorsogon districts (Region V (Bicol region) province), Biliran districts (Region VII (Central Visayas) province), Samar, Northern Samar districts (Region VIII (Eastern Visayas) province), Quezon City area (Metropolitan Manila district, National Capital region (NCR) province)",,Flood,"Slide (land, mud, snow, rock)",,,,,185,Kph,,,,,2015,12,14,2015,12,15,46,24,287227,,287251,,,,,135217,154587,87.46993221,2,,24210;24218;24227;24230;24231;24232;24234;24236;24240;24243;24244;24245;24256;24259;24261,"Albay, Batangas, Biliran, Catanduanes, Marinduque, Masbate, Metropolitan Manila, Mindoro Occidental, Mindoro Oriental, Northern Samar, Nueva Vizcaya, Quezon, Romblon, Samar, Sorsogon (Adm2)."
2015-9411-IDN,2015,9411,,Natural,Climatological,Drought,Drought,,,Indonesia,IDN,South-Eastern Asia,Asia,"Lani Jaya (Jayawijaya district, Papua province), Puncakjaya district (Papua province)",,Cold wave,Food shortage,,,,,,Km2,,,,,2015,7,,2015,7,,11,,,,,,,,,,,87.46993221,2,,73686;73832,"Jayawijaya, Puncakjaya (Adm2)."
2015-0460-LAO,2015,0460,,Natural,Hydrological,Flood,,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,Nan district (Louangphabang province),,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,9,7,2015,9,11,4,,95,45,140,,,,,,,87.46993221,2,,18676,Nan (Adm2).
2015-0253-MMR,2015,0253,FL-2015-000068,Natural,Hydrological,Flood,Riverine flood,,,Myanmar,MMR,South-Eastern Asia,Asia,"Buthidaung, Thandwe districts (Rakhine province), Taninthayi, Kayin, Ayeyawaddy, Bago (E), Bago (W) provinces",,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,6,23,2015,6,30,7,,14000,,14000,,,,,,,87.46993221,1;2,2126;2128;2135;41772;41773,41810;41814,"Ayeyawaddy, Bago (E), Bago (W), Kayin, Taninthayi (Adm1). Buthidaung, Thandwe (Adm2)."
2015-0308-MMR,2015,0308,FL-2015-000080/FL-2015-000089,Natural,Hydrological,Flood,Riverine flood,,,Myanmar,MMR,South-Eastern Asia,Asia,"Mandalay, Rakhine, Chin, Sagaing, Kachin, Kayin, Shan (E), Magway, Mon, Ayeyarwady, Bago (West) provinces","Heavy rains, severe monsoon floods exacerbated by tail and of cyclone Komen","Slide (land, mud, snow, rock)",,Yes,Yes,,,26424,Km2,20.175,95.53,,Irrawaddy,2015,7,15,2015,8,19,149,,1621703,,1621703,,,,,119000,136047,87.46993221,1,2123;2125;2126;2127;2128;2130;2131;2132;2133;41773;41774,,"Ayeyawaddy, Bago (W), Chin, Kachin, Kayin, Magway, Mandalay, Mon, Rakhine, Sagaing, Shan (E) (Adm1)."
2015-0216-MYS,2015,0216,,Natural,Geophysical,Earthquake,Ground movement,,,Malaysia,MYS,South-Eastern Asia,Asia,Ranau district (Sabah province),,"Slide (land, mud, snow, rock)",,,,,,6,Richter,5.987,116.541,,,2015,6,5,2015,6,5,24,10,,,10,,,,,2,2,87.46993221,2,,37419,Ranau (Adm2).
2015-0021-MYS,2015,0021,,Natural,Hydrological,Flood,Riverine flood,,,Malaysia,MYS,South-Eastern Asia,Asia,Sarawak province,Heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,1,14,2015,1,20,1,,3000,,3000,,,,,,,87.46993221,1,1902,,Sarawak (Adm1).
2015-0278-PHL,2015,0278,,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone Linfa (Egay),Philippines (the),PHL,South-Eastern Asia,Asia,"Ilocos Norte, Ilocos Sur, La Union districts (Region I (Ilocos region) province), Palawan district (Region IV (Southern Tagalog) province), Benguet, Abra, Kalinga districts (Cordillera Administrative region (CAR) province)",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2015,7,4,2015,7,5,,,55567,,55567,,,,,2218,2536,87.46993221,2,,24204;24206;24208;24211;24212;24213;24233,"Abra, Benguet, Ilocos Norte, Ilocos Sur, Kalinga, La Union, Palawan (Adm2)."
2015-0283-PHL,2015,0283,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Caloocan, Malabon, Quezon City, Valenzuela City areas (Metropolitan Manila district, NCR province),Dinalpupihan, Mariveles areas (Bataan district, Region III province),Marilao, Meycauayan, San Jose Del Monte, Santa Maria areas (Bulacan district, Region III province), San Fernando area (Pampanga district, Region III province), Botolan, Candelaria, Masinloc areas (Zambales district, Region III province), San Jose area (Batangas district, Region IV-A province), San Pedro area (Laguna district, Region IV-A province), Conner, Kabugao areas (Apayao district, CAR province), Atok, Baguio City, Bangar, Itogon, Kapangan, Kibunga, La Trinidad, Sablan, Tuba areas (Benguet district, CAR province), Liwan, Tabuk areas (Kalinga district, CAR province)",Enhanced southwest monsoon by two tropical storm 'Egay' and Falcon',"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2015,7,7,2015,7,10,23,,42500,,42500,,,,,86,98,87.46993221,2,,24205;24206;24208;24210;24220;24221;24223;24225;24227;24229,"Apayao, Bataan, Batangas, Benguet, Bulacan, Kalinga, Laguna, Metropolitan Manila, Pampanga, Zambales (Adm2)."
2015-0359-PHL,2015,0359,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Jagna area (Bohol district, Region VII (Central Visayas) province), Malaybalay city, Valencia areas (Bukidnon district, Region X (Northern Mindanao) province), Ampatuan, Datu Piang, Pagalungan areas (Maguindanao districts, ARMM province), Kabuntalan, Sultan Kudarat areas (Shariff Kabunsuan district, ARMM province)",Effects of inter-tropical convergence zone,"Slide (land, mud, snow, rock)",,,,Yes,,,Km2,,,,,2015,7,30,2015,8,5,9,,62929,,62929,,,,,114,130,87.46993221,2,,24252;24262;67174;67175,"Bohol, Bukidnon, Maguindanao, Shariff Kabunsuan (Adm2)."
2015-0129-IDN,2015,0129,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Indramayu district (Java Barat province),,Broken Dam/Burst bank,,,,,,7002,Km2,-6.55868,108.4,,Cimanuk river,2015,3,15,2015,3,23,,,8000,,8000,,,,,,,87.46993221,2,,18013,Indramayu (Adm2).
2015-0279-PHL,2015,0279,,Natural,Hydrological,Flood,,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Basilan, Tawi-tawi districts (ARMM province)",Inter-tropical convergence zone,Storm,,,,,,,Km2,,,,,2015,7,2,2015,7,2,8,,122000,,122000,,,,,,,87.46993221,2,,24203;24237,"Basilan, Tawi-tawi (Adm2)."
2015-0415-IDN,2015,0415,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,Sorong district (Papua Barat province),,,,,,,,7,Richter,-0.621,131.262,12:53,,2015,9,24,2015,9,24,,62,12185,,12247,,,,,,,87.46993221,2,,73855,Sorong (Adm2).
2015-0036-IDN,2015,0036,,Natural,Hydrological,Flood,Flash flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Pesisir Selatan district (Sumatera Barat province),Torrential rains,,,,,,,,Km2,,,,,2015,1,23,2015,1,25,1,,8244,15,8259,,,,,,,87.46993221,2,,18212,Pesisir Selatan (Adm2).
2015-0056-IDN,2015,0056,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Gorontalo province,,,,,,,,,Km2,,,,,2015,2,5,2015,2,9,,,300,,300,,,,,,,87.46993221,1,73611,,Gorontalo (Adm1).
2015-0076-IDN,2015,0076,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Dki Jakarta, Jawa Barat, Jawa Timur, Jawa Tengah, Bali, Nusatenggara Barat provinces",Heavy rain,,,,,,,,Km2,,,,,2015,1,30,2015,2,2,2,,25000,,25000,,,,,,,87.46993221,1,1513;1516;1520;1521;1528;73613,,"Bali, Dki Jakarta, Jawa Barat, Jawa Tengah, Jawa Timur, Nusatenggara Barat (Adm1)."
2015-0077-IDN,2015,0077,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Dki Jakarta, Jawa Barat, Jawa Timur, Jawa Tengah, Bali, Nusatenggara Barat provinces",,,,,,,,,Km2,,,,,2015,2,8,2015,2,13,6,,,,,,,,,235000,268664,87.46993221,1,1513;1516;1520;1521;1528;73613,,"Bali, Dki Jakarta, Jawa Barat, Jawa Tengah, Jawa Timur, Nusatenggara Barat (Adm1)."
2015-0181-IDN,2015,0181,,Natural,Hydrological,Landslide,Landslide,,,Indonesia,IDN,South-Eastern Asia,Asia,"Banten, Daerah Istimewa Yogyakarta, Jawa Barat, Jawa Tengah, Jawa Timur provinces",Torrential rains,,,,,,,,,,,,,2015,5,6,2015,5,6,13,,,,,,,,,,,87.46993221,1,1515;1520;1521;73610;73613,,"Banten, Daerah Istimewa Yogyakarta, Jawa Barat, Jawa Tengah, Jawa Timur (Adm1)."
2015-0524-IDN,2015,0524,,Natural,Hydrological,Landslide,Landslide,,,Indonesia,IDN,South-Eastern Asia,Asia,"Lebong Tandai (Bengkulu Utara district, Bengkulu province)",,,,,,,,,,,,,,2015,12,3,2015,12,3,20,,,105,105,,,,,,,87.46993221,2,,73654,Bengkulu Utara (Adm2).
2015-0112-IDN,2015,0112,,Natural,Hydrological,Landslide,Rockfall,,,Indonesia,IDN,South-Eastern Asia,Asia,"Cimerak hamlet (Tegalpanjang village, Sukabumi district, Jawa Barat province)",Heavy rains,,,,,,,,,,,,,2015,3,28,2015,3,28,12,,,55,55,,,,,,,87.46993221,2,,18026,Sukabumi (Adm2).
2015-0429-IDN,2015,0429,,Natural,Climatological,Wildfire,Forest fire,,,Indonesia,IDN,South-Eastern Asia,Asia,"Jambi, Riau, Sumatera Selatan, Kalimantan Timur, Kalimantan Tengah, Kalimantan Selatan, Kalimantan Barat provinces",,,,,,Yes,,,Km2,,,,,2015,9,,2015,12,,19,,409664,,409664,,,,,1000000,1143250,87.46993221,1,1518;1522;1523;1524;1525;73618;73622,,"Jambi, Kalimantan Barat, Kalimantan Selatan, Kalimantan Tengah, Kalimantan Timur, Riau, Sumatera Selatan (Adm1)."
2015-0267-IDN,2015,0267,,Technological,Technological,Transport accident,Air,,Hercules C-130,Indonesia,IDN,South-Eastern Asia,Asia,Medan,,,,,No,No,,,,,,,,2015,6,30,2015,6,30,142,,,,,,,,,,,87.46993221,,,,
2015-0362-IDN,2015,0362,,Technological,Technological,Transport accident,Air,,ATR 42300,Indonesia,IDN,South-Eastern Asia,Asia,"Oksibil, Bintang mountains regions (Papua province)",,,,,,,,,,,,,,2015,8,16,2015,8,16,54,,,,,,,,,,,87.46993221,,,,
2015-0527-IDN,2015,0527,,Technological,Technological,Transport accident,Road,,,Indonesia,IDN,South-Eastern Asia,Asia,Jakarta,,,,,No,No,,,,,,,,2015,12,6,2015,12,6,16,,,,,,,,,,,87.46993221,,,,
2015-0538-IDN,2015,0538,,Technological,Technological,Transport accident,Water,,,Indonesia,IDN,South-Eastern Asia,Asia,"Kapuas river (Kalimantan province, Borneo Isl.)",,,,,No,No,,,,,,,,2015,12,13,2015,12,13,14,,,,,,,,,,,87.46993221,,,,
2015-0557-IDN,2015,0557,,Technological,Technological,Transport accident,Water,,Ferry,Indonesia,IDN,South-Eastern Asia,Asia,"Bone nay, Siwa (Sulawesi); Near Celèbes",,,,,,,,,,,,,,2015,12,19,2015,12,19,78,37,,,37,,,,,,,87.46993221,,,,
2015-0412-IDN,2015,0412,,Natural,Hydrological,Flood,,,,Indonesia,IDN,South-Eastern Asia,Asia,Aceh Jaya District (Nanggroe Aceh Darussalam Province),Heavy rains,,,,No,No,,,Km2,,,,,2015,7,15,2015,7,,,,25750,,25750,,,,,,,87.46993221,2,,73625,Aceh Jaya (Adm2).
2015-0300-LAO,2015,0300,,Technological,Technological,Transport accident,Air,,Helicopter,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,Near Vientiane,,,,,No,No,,,,,,,,2015,7,29,2015,7,29,23,,,,,,,,,,,87.46993221,,,,
2015-0324-LAO,2015,0324,,Natural,Hydrological,Flood,,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,"Houaphan, Bolikhamxai, Khammouan, Louang-Namtha provinces",Continuous rains,,,,,,,,Km2,,,,Mekong river,2015,8,1,2015,8,15,,,47800,,47800,,,,,10000,11433,87.46993221,1,1755;1757;1758;1760,,"Bolikhamxai, Houaphan, Khammouan, Louang-Namtha (Adm1)."
2015-0118-MMR,2015,0118,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Myanmar,MMR,South-Eastern Asia,Asia,"Chin, Kachin, Sagaing, Shan (N) provinces",,,,,,,,,Kph,,,,,2015,4,4,2015,4,5,3,,,,,,,,,,,87.46993221,1,2125;2127;2133;41775,,"Chin, Kachin, Sagaing, Shan (N) (Adm1)."
2015-0492-MMR,2015,0492,,Natural,Hydrological,Flood,Flash flood,,,Myanmar,MMR,South-Eastern Asia,Asia,"Kalewa area (Kale district, Sagaing province)",,,,,,,,,Km2,,,,,2015,10,8,2015,10,8,16,,,,,,,,,,,87.46993221,2,,41815,Kale (Adm2).
2015-0449-MMR,2015,0449,,Natural,Hydrological,Landslide,Landslide,,,Myanmar,MMR,South-Eastern Asia,Asia,"Tonzang village (Falam district, Chin state)",,,,,,,,,,,,,,2015,10,9,2015,10,9,21,,,900,900,,,,,,,87.46993221,2,,41786,Falam (Adm2).
2015-0455-MMR,2015,0455,,Natural,Hydrological,Landslide,Landslide,,,Myanmar,MMR,South-Eastern Asia,Asia,"Hpasawng village (Bawlake district, Kayar province)",Heavy rains,,,,,,,,,,,,,2015,10,11,2015,10,11,17,,,300,300,,,,,,,87.46993221,2,,41791,Bawlake (Adm2).
2015-0094-MMR,2015,0094,,Technological,Technological,Transport accident,Water,,Ferry 'Aung Takon 3',Myanmar,MMR,South-Eastern Asia,Asia,Between Kyaukphyu and Sittwe,,,,,No,No,,,,,,,,2015,3,13,2015,3,13,46,,169,,169,,,,,,,87.46993221,,,,
2015-0110-MMR,2015,0110,,Technological,Technological,Industrial accident,Collapse,,Jade mine,Myanmar,MMR,South-Eastern Asia,Asia,Hpakant (Kachin state),,,,,No,No,,,m3,,,,,2015,3,30,2015,3,30,30,,,,,,,,,,,87.46993221,,,,
2015-0516-MMR,2015,0516,,Technological,Technological,Industrial accident,Other,,Jade mine,Myanmar,MMR,South-Eastern Asia,Asia,Kachin (Hpakant region),,,,,,,,,m3,,,,,2015,11,21,2015,11,21,115,,,,,,,,,,,87.46993221,,,,
2015-0426-MYS,2015,0426,,Technological,Technological,Transport accident,Water,,,Malaysia,MYS,South-Eastern Asia,Asia,"Selangor, Sabak Bernam",,,,,,,,,,,,,,2015,9,3,2015,9,3,61,,,,,,,,,,,87.46993221,,,,
2015-0323-PHL,2015,0323,,Natural,Hydrological,Flood,Riverine flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Malaybalay City, Valencia areas (Bukidnon district, Region X province)",Heavy rains,,,,,,,,Km2,,,,,2015,8,5,2015,8,5,9,,880,,880,,,,,,,87.46993221,2,,24262,Bukidnon (Adm2).
